,Year,Entity,variable,value
9390,2002,New Zealand,Fire_heat_&_hot_substances,27.99269663305944
9391,2002,Angola,Fire_heat_&_hot_substances,929.5108736267658
9392,2002,Brazil,Fire_heat_&_hot_substances,1952.447421890499
9393,2002,Estonia,Fire_heat_&_hot_substances,164.55156028988446
9394,2002,Nicaragua,Fire_heat_&_hot_substances,38.53487060301956
9395,2002,Middle SDI,Fire_heat_&_hot_substances,25838.66871764772
9396,2002,South Korea,Fire_heat_&_hot_substances,717.028373327831
9397,2002,Ireland,Fire_heat_&_hot_substances,51.55950928116682
9398,2002,Namibia,Fire_heat_&_hot_substances,97.93888344550676
9399,2002,Luxembourg,Fire_heat_&_hot_substances,4.533978414805228
9400,2002,Eswatini,Fire_heat_&_hot_substances,61.25014451353364
9401,2002,North Africa and Middle East,Fire_heat_&_hot_substances,13590.957965962802
9402,2002,Botswana,Fire_heat_&_hot_substances,60.44742746061119
9403,2002,South Asia,Fire_heat_&_hot_substances,33696.59415200777
9404,2002,Saint Lucia,Fire_heat_&_hot_substances,3.117396146786314
9405,2002,Netherlands,Fire_heat_&_hot_substances,181.2139217584454
9406,2002,Eritrea,Fire_heat_&_hot_substances,180.48322638132785
9407,2002,Ukraine,Fire_heat_&_hot_substances,4387.58033068929
9408,2002,England,Fire_heat_&_hot_substances,617.9193195885224
9409,2002,Laos,Fire_heat_&_hot_substances,214.55069494483467
9410,2002,Gabon,Fire_heat_&_hot_substances,38.58859021562369
9411,2002,Bolivia,Fire_heat_&_hot_substances,234.3328011388992
9412,2002,Somalia,Fire_heat_&_hot_substances,546.1280305530815
9413,2002,Low SDI,Fire_heat_&_hot_substances,30375.993662506407
9414,2002,Western Sub-Saharan Africa,Fire_heat_&_hot_substances,9307.88348150378
9415,2002,United Arab Emirates,Fire_heat_&_hot_substances,60.85853527887373
9416,2002,North America,Fire_heat_&_hot_substances,6230.007841786829
9417,2002,El Salvador,Fire_heat_&_hot_substances,58.39454271436892
9418,2002,Iran,Fire_heat_&_hot_substances,3520.7257360071835
9419,2002,Russia,Fire_heat_&_hot_substances,14055.931225807391
9420,2002,Southeast Asia,Fire_heat_&_hot_substances,6831.192687358694
9421,2002,Burkina Faso,Fire_heat_&_hot_substances,596.3819765456985
9422,2002,France,Fire_heat_&_hot_substances,1375.9470580562834
9423,2002,South Africa,Fire_heat_&_hot_substances,3204.775488018582
9424,2002,Andorra,Fire_heat_&_hot_substances,0.6793728682407942
9425,2002,Antigua and Barbuda,Fire_heat_&_hot_substances,2.084732355403251
9426,2002,Bosnia and Herzegovina,Fire_heat_&_hot_substances,47.27881772179754
9427,2002,Fiji,Fire_heat_&_hot_substances,31.31764156186717
9428,2002,Finland,Fire_heat_&_hot_substances,82.29163019499642
9429,2002,Moldova,Fire_heat_&_hot_substances,148.8432804199372
9430,2003,Lesotho,Fire_heat_&_hot_substances,119.84571731957226
9431,2003,Poland,Fire_heat_&_hot_substances,723.2143379352159
9432,2003,Madagascar,Fire_heat_&_hot_substances,578.2267162724673
9433,2003,Mauritania,Fire_heat_&_hot_substances,73.61872349771568
9434,2003,Mozambique,Fire_heat_&_hot_substances,851.670842961687
9435,2003,Luxembourg,Fire_heat_&_hot_substances,4.441974453808157
9436,2003,Philippines,Fire_heat_&_hot_substances,1137.0869176482656
9437,2003,Northern Ireland,Fire_heat_&_hot_substances,19.621524475966176
9438,2003,North America,Fire_heat_&_hot_substances,6421.606735804162
9439,2003,Kyrgyzstan,Fire_heat_&_hot_substances,168.2242218470386
9440,2003,Oman,Fire_heat_&_hot_substances,12.90536623194795
9441,2003,Latvia,Fire_heat_&_hot_substances,242.3026823421955
9442,2003,Marshall Islands,Fire_heat_&_hot_substances,1.1659004493599665
9443,2003,Paraguay,Fire_heat_&_hot_substances,68.63174133221729
9444,2003,Papua New Guinea,Fire_heat_&_hot_substances,200.13978384130425
9445,2003,Liberia,Fire_heat_&_hot_substances,87.50240854139956
9446,2003,Malawi,Fire_heat_&_hot_substances,438.3290280106468
9447,2003,Pakistan,Fire_heat_&_hot_substances,2876.1921347220364
9448,2003,Malaysia,Fire_heat_&_hot_substances,313.40392665583283
9449,2003,Norway,Fire_heat_&_hot_substances,82.00523709873515
9450,2003,Nigeria,Fire_heat_&_hot_substances,3637.966328283014
9451,2003,Mongolia,Fire_heat_&_hot_substances,89.91339786981476
9452,2003,Nepal,Fire_heat_&_hot_substances,363.91664938314113
9453,2003,Peru,Fire_heat_&_hot_substances,401.193775527459
9454,2003,Kuwait,Fire_heat_&_hot_substances,23.785668705800816
9455,2003,Low SDI,Fire_heat_&_hot_substances,29904.192531855555
9456,2003,North Korea,Fire_heat_&_hot_substances,325.4259308534729
9457,2003,Mexico,Fire_heat_&_hot_substances,1214.31499136835
9458,2003,Moldova,Fire_heat_&_hot_substances,151.6097816886805
9459,2003,Lithuania,Fire_heat_&_hot_substances,155.0602578926671
9460,2003,Palestine,Fire_heat_&_hot_substances,33.75037783027204
9461,2003,Maldives,Fire_heat_&_hot_substances,4.580527625119518
9462,2003,Libya,Fire_heat_&_hot_substances,133.08119579166603
9463,2003,Malta,Fire_heat_&_hot_substances,2.277451443135877
9464,2003,Laos,Fire_heat_&_hot_substances,208.60377930712437
9465,2003,Namibia,Fire_heat_&_hot_substances,96.24315386347511
9466,2003,North Macedonia,Fire_heat_&_hot_substances,13.868824093080852
9467,2003,Niger,Fire_heat_&_hot_substances,587.9500821021202
9468,2003,Morocco,Fire_heat_&_hot_substances,1063.8668560755775
9469,2003,Micronesia (country),Fire_heat_&_hot_substances,1.7386381158041386
9470,2003,Middle SDI,Fire_heat_&_hot_substances,25510.354933006744
9471,2003,North Africa and Middle East,Fire_heat_&_hot_substances,13375.49633842557
9472,2003,Oceania,Fire_heat_&_hot_substances,275.85734231652907
9473,2003,Montenegro,Fire_heat_&_hot_substances,9.79361441194728
9474,2003,Panama,Fire_heat_&_hot_substances,18.82676989054349
9475,2003,Northern Mariana Islands,Fire_heat_&_hot_substances,0.5814437702270525
9476,2003,Low-middle SDI,Fire_heat_&_hot_substances,32355.84988963248
9477,2003,Mali,Fire_heat_&_hot_substances,621.3769482710909
9478,2003,Myanmar,Fire_heat_&_hot_substances,477.1973567165925
9479,2003,Mauritius,Fire_heat_&_hot_substances,40.62726634894067
9480,2003,New Zealand,Fire_heat_&_hot_substances,25.86049735030084
9481,2003,Latin America and Caribbean,Fire_heat_&_hot_substances,5820.997964557628
9482,2003,Nicaragua,Fire_heat_&_hot_substances,36.53913789904973
9483,2003,Lebanon,Fire_heat_&_hot_substances,116.80671030041286
9484,2003,Netherlands,Fire_heat_&_hot_substances,174.09587782949194
9485,2003,Turkmenistan,Fire_heat_&_hot_substances,247.9936841600004
9486,2003,Bulgaria,Fire_heat_&_hot_substances,130.46700052547115
9487,2003,Burkina Faso,Fire_heat_&_hot_substances,585.2404034801148
9488,2003,Slovenia,Fire_heat_&_hot_substances,16.213904854430133
9489,2003,Ghana,Fire_heat_&_hot_substances,538.6434475097403
9490,2003,Honduras,Fire_heat_&_hot_substances,133.3619116538188
9491,2003,Djibouti,Fire_heat_&_hot_substances,26.92065471097271
9492,2003,Turkey,Fire_heat_&_hot_substances,504.4066742877501
9493,2003,Burundi,Fire_heat_&_hot_substances,285.54389443660045
9494,2003,Denmark,Fire_heat_&_hot_substances,131.31203453276777
9495,2003,Sub-Saharan Africa,Fire_heat_&_hot_substances,26365.20476722616
9496,2003,Cambodia,Fire_heat_&_hot_substances,318.2066701923536
9497,2003,Tunisia,Fire_heat_&_hot_substances,219.42763650986043
9498,2003,High-middle SDI,Fire_heat_&_hot_substances,34483.56244424724
9499,2003,Saudi Arabia,Fire_heat_&_hot_substances,761.5653800198446
9500,2003,Cameroon,Fire_heat_&_hot_substances,536.3179800499674
9501,2003,Slovakia,Fire_heat_&_hot_substances,59.98732217782298
9502,2003,Tropical Latin America,Fire_heat_&_hot_substances,1962.7926797764585
9503,2003,Canada,Fire_heat_&_hot_substances,519.9383969764427
9504,2003,High-income Asia Pacific,Fire_heat_&_hot_substances,3034.857812224656
9505,2003,Scotland,Fire_heat_&_hot_substances,73.94831055552625
9506,2003,Brunei,Fire_heat_&_hot_substances,5.053256552919459
9507,2003,Sao Tome and Principe,Fire_heat_&_hot_substances,1.176091875501865
9508,2003,Hungary,Fire_heat_&_hot_substances,210.18898625076883
9509,2003,Brazil,Fire_heat_&_hot_substances,1894.1609384442424
9510,2003,Southern Sub-Saharan Africa,Fire_heat_&_hot_substances,4208.155975588468
9511,2003,United Kingdom,Fire_heat_&_hot_substances,753.7663082252195
9512,2003,Indonesia,Fire_heat_&_hot_substances,2336.3865099700174
9513,2003,Bhutan,Fire_heat_&_hot_substances,10.865789900534594
9514,2003,India,Fire_heat_&_hot_substances,27348.48733755421
9515,2003,Saint Vincent and the Grenadines,Fire_heat_&_hot_substances,2.2850928224068365
9516,2003,Bolivia,Fire_heat_&_hot_substances,225.59513389831764
9517,2003,East Asia,Fire_heat_&_hot_substances,12163.001294554882
9518,2003,Syria,Fire_heat_&_hot_substances,221.78011723776132
9519,2003,Dominican Republic,Fire_heat_&_hot_substances,120.48406117323012
9520,2003,Greece,Fire_heat_&_hot_substances,117.7537264698723
9521,2003,United Arab Emirates,Fire_heat_&_hot_substances,62.97641070555563
9522,2003,Spain,Fire_heat_&_hot_substances,411.8146291648952
9523,2003,Ukraine,Fire_heat_&_hot_substances,4188.674525245328
9524,2003,Iceland,Fire_heat_&_hot_substances,2.455297398458525
9525,2003,Samoa,Fire_heat_&_hot_substances,2.523874571674927
9526,2003,Botswana,Fire_heat_&_hot_substances,61.04410827720391
9527,2003,Dominica,Fire_heat_&_hot_substances,1.5456447957167438
9528,2003,Germany,Fire_heat_&_hot_substances,705.8281243823836
9529,2003,Sri Lanka,Fire_heat_&_hot_substances,552.5783105961287
9530,2003,Uganda,Fire_heat_&_hot_substances,915.1697223718062
9531,2003,Bosnia and Herzegovina,Fire_heat_&_hot_substances,47.137865559635024
9532,2003,Cape Verde,Fire_heat_&_hot_substances,6.5558980763213
9533,2003,Democratic Republic of Congo,Fire_heat_&_hot_substances,1983.5459658306536
9534,2003,High-income,Fire_heat_&_hot_substances,16504.009218025374
9535,2003,Grenada,Fire_heat_&_hot_substances,2.088545583685959
9536,2003,Central Sub-Saharan Africa,Fire_heat_&_hot_substances,3291.955648973992
9537,2003,Croatia,Fire_heat_&_hot_substances,59.87522250531692
9538,2003,Sweden,Fire_heat_&_hot_substances,186.71160074290944
9539,2003,Tanzania,Fire_heat_&_hot_substances,1200.5912269910853
9540,2003,Chad,Fire_heat_&_hot_substances,453.9883856352692
9541,2003,Chile,Fire_heat_&_hot_substances,351.4288431786864
9542,2003,Guinea-Bissau,Fire_heat_&_hot_substances,58.48744621801072
9543,2003,Cote d'Ivoire,Fire_heat_&_hot_substances,642.9777823102932
9544,2003,Central Latin America,Fire_heat_&_hot_substances,2199.550450932029
9545,2003,Tajikistan,Fire_heat_&_hot_substances,271.7462545825625
9546,2003,Guinea,Fire_heat_&_hot_substances,395.3694903722506
9547,2003,Seychelles,Fire_heat_&_hot_substances,3.762850846181813
9548,2003,Taiwan,Fire_heat_&_hot_substances,229.4496816137471
9549,2003,Switzerland,Fire_heat_&_hot_substances,49.78215947532512
9550,2003,China,Fire_heat_&_hot_substances,11408.548125900616
9551,2003,Costa Rica,Fire_heat_&_hot_substances,30.82976532603427
9552,2003,Colombia,Fire_heat_&_hot_substances,294.49853154707546
9553,2003,Guatemala,Fire_heat_&_hot_substances,227.88987648858583
9554,2003,Comoros,Fire_heat_&_hot_substances,20.165569822899062
9555,2003,Sierra Leone,Fire_heat_&_hot_substances,218.67549119343212
9556,2003,Guam,Fire_heat_&_hot_substances,0.9132187559315144
9557,2003,Thailand,Fire_heat_&_hot_substances,849.4398496300464
9558,2003,Serbia,Fire_heat_&_hot_substances,139.12086492234363
9559,2003,Ethiopia,Fire_heat_&_hot_substances,2545.9051230847926
9560,2003,Trinidad and Tobago,Fire_heat_&_hot_substances,26.431146781491808
9561,2003,Caribbean,Fire_heat_&_hot_substances,791.8267184199926
9562,2003,Czechia,Fire_heat_&_hot_substances,119.544000808234
9563,2003,Sudan,Fire_heat_&_hot_substances,1448.723977701586
9564,2003,Tonga,Fire_heat_&_hot_substances,3.583841449832731
9565,2003,Central African Republic,Fire_heat_&_hot_substances,190.45465539842496
9566,2003,High SDI,Fire_heat_&_hot_substances,16969.740954917805
9567,2003,Senegal,Fire_heat_&_hot_substances,354.169649034106
9568,2003,Singapore,Fire_heat_&_hot_substances,11.904072594873256
9569,2003,Cyprus,Fire_heat_&_hot_substances,12.962101181224
9570,2003,Togo,Fire_heat_&_hot_substances,144.02535136675294
9571,2003,Central Asia,Fire_heat_&_hot_substances,3028.8794201510204
9572,2003,Suriname,Fire_heat_&_hot_substances,10.320000151747236
9573,2003,Central Europe,Fire_heat_&_hot_substances,2090.3743138448144
9574,2003,Cuba,Fire_heat_&_hot_substances,111.42334888066534
9575,2003,Haiti,Fire_heat_&_hot_substances,376.4806867231919
9576,2003,Timor,Fire_heat_&_hot_substances,23.319260344267978
9577,2003,"Central Europe, Eastern Europe, and Central Asia",Fire_heat_&_hot_substances,25480.96952691106
9578,2003,Guyana,Fire_heat_&_hot_substances,15.78209388120552
9579,2003,Greenland,Fire_heat_&_hot_substances,3.196835571335729
9580,2003,Bermuda,Fire_heat_&_hot_substances,0.2588788381976335
9581,2003,Congo,Fire_heat_&_hot_substances,128.5286049432279
9582,2003,Jamaica,Fire_heat_&_hot_substances,31.86592984487871
9583,2003,United States,Fire_heat_&_hot_substances,5898.34665136417
9584,2003,Romania,Fire_heat_&_hot_substances,541.6115851138331
9585,2003,England,Fire_heat_&_hot_substances,618.982653337431
9586,2003,Australia,Fire_heat_&_hot_substances,162.80223573091433
9587,2003,Southeast Asia,Fire_heat_&_hot_substances,6808.910606564193
9588,2003,Estonia,Fire_heat_&_hot_substances,153.58594372640735
9589,2003,El Salvador,Fire_heat_&_hot_substances,57.0391076513411
9590,2003,Vietnam,Fire_heat_&_hot_substances,534.4076387404483
9591,2003,American Samoa,Fire_heat_&_hot_substances,0.5554536175350947
9592,2003,Austria,Fire_heat_&_hot_substances,64.99383005801319
9593,2003,Zambia,Fire_heat_&_hot_substances,395.3824981489973
9594,2003,Venezuela,Fire_heat_&_hot_substances,186.25035910723292
9595,2003,Eswatini,Fire_heat_&_hot_substances,62.79810268497808
9596,2003,Azerbaijan,Fire_heat_&_hot_substances,398.0007956477594
9597,2003,Egypt,Fire_heat_&_hot_substances,1986.702719498504
9598,2003,Eritrea,Fire_heat_&_hot_substances,185.9771875836873
9599,2003,Wales,Fire_heat_&_hot_substances,41.21381985629591
9600,2003,Andean Latin America,Fire_heat_&_hot_substances,866.828115429139
9601,2003,South Korea,Fire_heat_&_hot_substances,1118.931614530796
9602,2003,France,Fire_heat_&_hot_substances,1399.5234394766849
9603,2003,Yemen,Fire_heat_&_hot_substances,1034.4698440885768
9604,2003,Kazakhstan,Fire_heat_&_hot_substances,654.0029817037156
9605,2003,Finland,Fire_heat_&_hot_substances,85.16557036510225
9606,2003,Antigua and Barbuda,Fire_heat_&_hot_substances,1.97734602129531
9607,2003,Andorra,Fire_heat_&_hot_substances,0.708408987081553
9608,2003,Western Sub-Saharan Africa,Fire_heat_&_hot_substances,9238.5733829805
9609,2003,Argentina,Fire_heat_&_hot_substances,796.6589472210657
9610,2003,Jordan,Fire_heat_&_hot_substances,136.6007358821785
9611,2003,Russia,Fire_heat_&_hot_substances,14520.939283065556
9612,2003,Equatorial Guinea,Fire_heat_&_hot_substances,22.384424505333715
9613,2003,Western Europe,Fire_heat_&_hot_substances,5626.871225719975
9614,2003,Japan,Fire_heat_&_hot_substances,1898.9688685460687
9615,2003,Qatar,Fire_heat_&_hot_substances,6.996954309368032
9616,2003,Puerto Rico,Fire_heat_&_hot_substances,41.83848659285216
9617,2003,Armenia,Fire_heat_&_hot_substances,68.29294491223001
9618,2003,Kenya,Fire_heat_&_hot_substances,916.2452714051636
9619,2003,South Africa,Fire_heat_&_hot_substances,3234.2056280041825
9620,2003,Australasia,Fire_heat_&_hot_substances,188.66273308121504
9621,2003,South Sudan,Fire_heat_&_hot_substances,354.6848027524959
9622,2003,Bahamas,Fire_heat_&_hot_substances,7.744480808739595
9623,2003,Italy,Fire_heat_&_hot_substances,918.4151828826898
9624,2003,Somalia,Fire_heat_&_hot_substances,529.7758616785807
9625,2003,Rwanda,Fire_heat_&_hot_substances,375.9743871958646
9626,2003,Kiribati,Fire_heat_&_hot_substances,0.8978512002223562
9627,2003,Gambia,Fire_heat_&_hot_substances,43.366383570156366
9628,2003,Southern Latin America,Fire_heat_&_hot_substances,1232.010711195365
9629,2003,Uruguay,Fire_heat_&_hot_substances,83.8596230713206
9630,2003,Belarus,Fire_heat_&_hot_substances,949.5433189543812
9631,2003,Portugal,Fire_heat_&_hot_substances,215.43658075606024
9632,2003,Belgium,Fire_heat_&_hot_substances,184.25555960487856
9633,2003,Afghanistan,Fire_heat_&_hot_substances,511.7954640961053
9634,2003,Zimbabwe,Fire_heat_&_hot_substances,634.0192654390631
9635,2003,United States Virgin Islands,Fire_heat_&_hot_substances,1.607162894509965
9636,2003,Belize,Fire_heat_&_hot_substances,3.843850412292064
9637,2003,Solomon Islands,Fire_heat_&_hot_substances,11.057150475978096
9638,2003,Benin,Fire_heat_&_hot_substances,251.01417392973573
9639,2003,South Asia,Fire_heat_&_hot_substances,32706.65466005495
9640,2003,Iran,Fire_heat_&_hot_substances,3381.6125782555337
9641,2003,Saint Lucia,Fire_heat_&_hot_substances,3.0046727731933256
9642,2003,Georgia,Fire_heat_&_hot_substances,189.16433839610204
9643,2003,Eastern Europe,Fire_heat_&_hot_substances,20361.71579291521
9644,2003,Iraq,Fire_heat_&_hot_substances,791.0452159229302
9645,2003,Eastern Sub-Saharan Africa,Fire_heat_&_hot_substances,9626.519759683217
9646,2003,Barbados,Fire_heat_&_hot_substances,5.128491812914332
9647,2003,Gabon,Fire_heat_&_hot_substances,39.20417002861684
9648,2003,Vanuatu,Fire_heat_&_hot_substances,4.341377729981844
9649,2003,Bahrain,Fire_heat_&_hot_substances,6.43683278298438
9650,2003,"Southeast Asia, East Asia, and Oceania",Fire_heat_&_hot_substances,19247.769243435618
9651,2003,Fiji,Fire_heat_&_hot_substances,31.181302341178508
9652,2003,Algeria,Fire_heat_&_hot_substances,905.0532228401684
9653,2003,Israel,Fire_heat_&_hot_substances,70.50697850657727
9654,2003,Angola,Fire_heat_&_hot_substances,927.8378282677312
9655,2003,Ecuador,Fire_heat_&_hot_substances,240.0392060033641
9656,2003,Uzbekistan,Fire_heat_&_hot_substances,941.5408010318014
9657,2003,Ireland,Fire_heat_&_hot_substances,47.042228349960176
9658,2003,Bangladesh,Fire_heat_&_hot_substances,2107.1927484950884
9659,2003,Albania,Fire_heat_&_hot_substances,19.350784686712377
9660,2004,Cote d'Ivoire,Fire_heat_&_hot_substances,651.2591903695886
9661,2004,South Korea,Fire_heat_&_hot_substances,622.1652493693223
9662,2004,Northern Mariana Islands,Fire_heat_&_hot_substances,0.5470319801511119
9663,2004,Sweden,Fire_heat_&_hot_substances,186.315257698651
9664,2004,Croatia,Fire_heat_&_hot_substances,55.91905964428896
9665,2004,Congo,Fire_heat_&_hot_substances,127.85091365042275
9666,2004,Switzerland,Fire_heat_&_hot_substances,48.81522549968808
9667,2004,Malta,Fire_heat_&_hot_substances,2.284444950354637
9668,2004,South Asia,Fire_heat_&_hot_substances,32392.67829875888
9669,2004,Costa Rica,Fire_heat_&_hot_substances,33.27939594722897
9670,2004,Eswatini,Fire_heat_&_hot_substances,63.51198085549576
9671,2004,Estonia,Fire_heat_&_hot_substances,144.43658871521845
9672,2004,Oceania,Fire_heat_&_hot_substances,283.1876412999286
9673,2004,Mali,Fire_heat_&_hot_substances,612.2301539137726
9674,2004,Southern Sub-Saharan Africa,Fire_heat_&_hot_substances,4183.835444216346
9675,2004,East Asia,Fire_heat_&_hot_substances,12325.87759111819
9676,2004,Malawi,Fire_heat_&_hot_substances,427.82340664118885
9677,2004,Eastern Europe,Fire_heat_&_hot_substances,19797.30872591867
9678,2004,Southern Latin America,Fire_heat_&_hot_substances,1203.133513852568
9679,2004,Spain,Fire_heat_&_hot_substances,407.5146031932892
9680,2004,Dominica,Fire_heat_&_hot_substances,1.4944242883906715
9681,2004,Eastern Sub-Saharan Africa,Fire_heat_&_hot_substances,9587.262408291384
9682,2004,Sri Lanka,Fire_heat_&_hot_substances,541.9957881807073
9683,2004,Ecuador,Fire_heat_&_hot_substances,239.5742691201504
9684,2004,Malaysia,Fire_heat_&_hot_substances,315.5910722486728
9685,2004,Norway,Fire_heat_&_hot_substances,85.70593689481785
9686,2004,"Southeast Asia, East Asia, and Oceania",Fire_heat_&_hot_substances,19276.232429137504
9687,2004,Djibouti,Fire_heat_&_hot_substances,26.49589558689844
9688,2004,Denmark,Fire_heat_&_hot_substances,127.96876742741352
9689,2004,Sub-Saharan Africa,Fire_heat_&_hot_substances,26352.740728481567
9690,2004,Egypt,Fire_heat_&_hot_substances,1984.9345352577905
9691,2004,Luxembourg,Fire_heat_&_hot_substances,4.354658286299317
9692,2004,Oman,Fire_heat_&_hot_substances,12.210470542243508
9693,2004,Cuba,Fire_heat_&_hot_substances,107.20392780835378
9694,2004,Equatorial Guinea,Fire_heat_&_hot_substances,21.056248253849173
9695,2004,Suriname,Fire_heat_&_hot_substances,10.280370836425288
9696,2004,Cyprus,Fire_heat_&_hot_substances,12.824629026217748
9697,2004,Eritrea,Fire_heat_&_hot_substances,187.7812387383564
9698,2004,South Sudan,Fire_heat_&_hot_substances,365.1049400274318
9699,2004,England,Fire_heat_&_hot_substances,586.9923570031226
9700,2004,Southeast Asia,Fire_heat_&_hot_substances,6667.167196719406
9701,2004,El Salvador,Fire_heat_&_hot_substances,56.6526470795189
9702,2004,Democratic Republic of Congo,Fire_heat_&_hot_substances,1961.3057517247191
9703,2004,Maldives,Fire_heat_&_hot_substances,4.452920093368084
9704,2004,Madagascar,Fire_heat_&_hot_substances,568.0691113725056
9705,2004,Czechia,Fire_heat_&_hot_substances,117.80654327318952
9706,2004,Dominican Republic,Fire_heat_&_hot_substances,122.47766889771331
9707,2004,Trinidad and Tobago,Fire_heat_&_hot_substances,26.07024540905033
9708,2004,Comoros,Fire_heat_&_hot_substances,19.922292810754723
9709,2004,Austria,Fire_heat_&_hot_substances,68.72226344164245
9710,2004,Venezuela,Fire_heat_&_hot_substances,174.17545709676074
9711,2004,Azerbaijan,Fire_heat_&_hot_substances,390.3573726791943
9712,2004,Bahamas,Fire_heat_&_hot_substances,7.58814541896164
9713,2004,Vanuatu,Fire_heat_&_hot_substances,4.310708608154538
9714,2004,Morocco,Fire_heat_&_hot_substances,1033.1321706289875
9715,2004,Bahrain,Fire_heat_&_hot_substances,6.8751324674073695
9716,2004,Uzbekistan,Fire_heat_&_hot_substances,881.3625987854847
9717,2004,Bangladesh,Fire_heat_&_hot_substances,2097.762677702396
9718,2004,Barbados,Fire_heat_&_hot_substances,5.08958074404043
9719,2004,Mozambique,Fire_heat_&_hot_substances,844.7540945688195
9720,2004,Niger,Fire_heat_&_hot_substances,569.8990888309539
9721,2004,Montenegro,Fire_heat_&_hot_substances,9.699157740089642
9722,2004,Belarus,Fire_heat_&_hot_substances,876.2736534776437
9723,2004,Belgium,Fire_heat_&_hot_substances,175.73852836284007
9724,2004,United States Virgin Islands,Fire_heat_&_hot_substances,1.5739418192127983
9725,2004,Belize,Fire_heat_&_hot_substances,3.8034418550508176
9726,2004,United States,Fire_heat_&_hot_substances,5488.011625347712
9727,2004,Mongolia,Fire_heat_&_hot_substances,95.69163451888394
9728,2004,Benin,Fire_heat_&_hot_substances,249.8346611909642
9729,2004,Bermuda,Fire_heat_&_hot_substances,0.2523138172655285
9730,2004,United Kingdom,Fire_heat_&_hot_substances,715.7533560511222
9731,2004,Uruguay,Fire_heat_&_hot_substances,83.9061664174336
9732,2004,Vietnam,Fire_heat_&_hot_substances,540.2666761732881
9733,2004,Nicaragua,Fire_heat_&_hot_substances,34.92759858442703
9734,2004,Australia,Fire_heat_&_hot_substances,158.16478335457373
9735,2004,Zimbabwe,Fire_heat_&_hot_substances,642.3777435233259
9736,2004,Afghanistan,Fire_heat_&_hot_substances,529.9067367205216
9737,2004,Albania,Fire_heat_&_hot_substances,18.604589679946447
9738,2004,Netherlands,Fire_heat_&_hot_substances,164.90972044643925
9739,2004,Algeria,Fire_heat_&_hot_substances,891.5836156897824
9740,2004,Nepal,Fire_heat_&_hot_substances,359.04191631223864
9741,2004,Zambia,Fire_heat_&_hot_substances,401.7367030288362
9742,2004,American Samoa,Fire_heat_&_hot_substances,0.5508635597635348
9743,2004,Andean Latin America,Fire_heat_&_hot_substances,848.3683065076867
9744,2004,Andorra,Fire_heat_&_hot_substances,0.7370683504976975
9745,2004,Yemen,Fire_heat_&_hot_substances,1016.7299813086328
9746,2004,Angola,Fire_heat_&_hot_substances,1043.6209003710603
9747,2004,New Zealand,Fire_heat_&_hot_substances,25.523486738308684
9748,2004,Namibia,Fire_heat_&_hot_substances,94.31693630374068
9749,2004,Western Sub-Saharan Africa,Fire_heat_&_hot_substances,9198.17239410533
9750,2004,Antigua and Barbuda,Fire_heat_&_hot_substances,1.9252714437323293
9751,2004,Argentina,Fire_heat_&_hot_substances,774.321101698083
9752,2004,Western Europe,Fire_heat_&_hot_substances,5259.769967543953
9753,2004,Armenia,Fire_heat_&_hot_substances,59.94189526851644
9754,2004,Myanmar,Fire_heat_&_hot_substances,499.9178929368478
9755,2004,Australasia,Fire_heat_&_hot_substances,183.68827009288265
9756,2004,Wales,Fire_heat_&_hot_substances,39.44897494573061
9757,2004,Nigeria,Fire_heat_&_hot_substances,3598.9423960913905
9758,2004,Syria,Fire_heat_&_hot_substances,216.16521292102485
9759,2004,Bhutan,Fire_heat_&_hot_substances,10.609542754456273
9760,2004,United Arab Emirates,Fire_heat_&_hot_substances,66.04071753133111
9761,2004,Central African Republic,Fire_heat_&_hot_substances,189.87330610737249
9762,2004,Togo,Fire_heat_&_hot_substances,140.5108420020728
9763,2004,Central Asia,Fire_heat_&_hot_substances,2934.50053208411
9764,2004,Mauritius,Fire_heat_&_hot_substances,38.40902100001807
9765,2004,Central Europe,Fire_heat_&_hot_substances,2059.480872690074
9766,2004,Timor,Fire_heat_&_hot_substances,22.918208159812856
9767,2004,"Central Europe, Eastern Europe, and Central Asia",Fire_heat_&_hot_substances,24791.29013069283
9768,2004,Thailand,Fire_heat_&_hot_substances,799.2705672268729
9769,2004,North Macedonia,Fire_heat_&_hot_substances,13.863606344013416
9770,2004,Tonga,Fire_heat_&_hot_substances,3.5648158060532995
9771,2004,Central Latin America,Fire_heat_&_hot_substances,2182.8752285162973
9772,2004,Mauritania,Fire_heat_&_hot_substances,72.1753950129415
9773,2004,Tanzania,Fire_heat_&_hot_substances,1222.3898273277282
9774,2004,Chad,Fire_heat_&_hot_substances,455.9956807106266
9775,2004,Chile,Fire_heat_&_hot_substances,344.84500007872646
9776,2004,Tajikistan,Fire_heat_&_hot_substances,272.0352172562963
9777,2004,Taiwan,Fire_heat_&_hot_substances,205.90811662158316
9778,2004,Northern Ireland,Fire_heat_&_hot_substances,19.35322934148341
9779,2004,Marshall Islands,Fire_heat_&_hot_substances,1.1737689248177954
9780,2004,China,Fire_heat_&_hot_substances,11591.374863007097
9781,2004,Colombia,Fire_heat_&_hot_substances,285.9279823749346
9782,2004,Central Sub-Saharan Africa,Fire_heat_&_hot_substances,3383.470481868546
9783,2004,Mexico,Fire_heat_&_hot_substances,1186.1668018556854
9784,2004,North Korea,Fire_heat_&_hot_substances,326.12743930911023
